Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating
320-49-6392,C,Naypyitaw,Normal,Female,Electronic accessories,30.24,1,1.512,31.752,2019-03-04,15:44,Cash,30.24,4.761904762,1.512,8.4
889-04-9723,B,Mandalay,Member,Female,Food and beverages,89.14,4,17.828,374.388,2019-01-07,12:20,Credit card,356.56,4.761904762,17.828,7.8
632-90-0281,C,Naypyitaw,Normal,Female,Fashion accessories,37.55,10,18.775,394.275,2019-03-08,20:01,Credit card,375.5,4.761904762,18.775,9.3
554-42-2417,C,Naypyitaw,Normal,Female,Sports and travel,95.44,10,47.72,1002.12,2019-01-09,13:45,Cash,954.4,4.761904762,47.72,5.2
453-63-6187,B,Mandalay,Normal,Male,Electronic accessories,27.5,3,4.125,86.625,2019-03-01,15:40,Ewallet,82.5,4.761904762,4.125,6.5
578-80-7669,B,Mandalay,Normal,Male,Sports and travel,74.97,1,3.7485,78.7185,2019-03-16,16:58,Cash,74.97,4.761904762,3.7485,5.6
612-36-5536,A,Yangon,Member,Male,Food and beverages,80.96,8,32.384,680.064,2019-02-17,11:12,Credit card,647.68,4.761904762,32.384,7.4
605-72-4132,C,Naypyitaw,Normal,Female,Food and beverages,94.47,8,37.788,793.548,2019-02-27,15:12,Cash,755.76,4.761904762,37.788,9.1
471-41-2823,C,Naypyitaw,Normal,Male,Food and beverages,99.79,2,9.979,209.559,2019-03-07,20:37,Ewallet,199.58,4.761904762,9.979,8.0
462-67-9126,A,Yangon,Normal,Male,Home and lifestyle,73.22,6,21.966,461.286,2019-01-21,17:44,Cash,439.32,4.761904762,21.966,7.2
272-27-9238,C,Naypyitaw,Normal,Female,Food and beverages,41.24,4,8.248,173.208,2019-02-19,16:23,Cash,164.96,4.761904762,8.248,7.1
834-25-9262,C,Naypyitaw,Normal,Female,Fashion accessories,81.68,4,16.336,343.056,2019-01-06,12:12,Cash,326.72,4.761904762,16.336,9.1
122-61-9553,C,Naypyitaw,Normal,Female,Electronic accessories,51.32,9,23.094,484.974,2019-03-14,19:33,Cash,461.88,4.761904762,23.094,5.6
468-88-0009,A,Yangon,Member,Male,Home and lifestyle,65.94,4,13.188,276.948,2019-03-24,10:29,Cash,263.76,4.761904762,13.188,6.0
613-59-9758,C,Naypyitaw,Normal,Female,Sports and travel,14.36,10,7.18,150.78,2019-01-27,14:28,Cash,143.6,4.761904762,7.18,5.4
254-31-0042,A,Yangon,Member,Male,Electronic accessories,21.5,9,9.675,203.175,2019-03-06,12:46,Credit card,193.5,4.761904762,9.675,7.8
201-86-2184,B,Mandalay,Member,Female,Electronic accessories,26.26,7,9.191,193.011,2019-02-02,19:40,Cash,183.82,4.761904762,9.191,9.9
261-12-8671,B,Mandalay,Normal,Female,Fashion accessories,60.96,2,6.096,128.016,2019-01-25,19:39,Credit card,121.92,4.761904762,6.096,4.9
730-70-9830,C,Naypyitaw,Normal,Female,Home and lifestyle,70.11,6,21.033,441.693,2019-03-14,17:54,Ewallet,420.66,4.761904762,21.033,5.2
382-25-8917,C,Naypyitaw,Normal,Male,Fashion accessories,42.08,6,12.624,265.104,2019-01-29,12:25,Cash,252.48,4.761904762,12.624,8.9
422-29-8786,A,Yangon,Normal,Female,Home and lifestyle,67.09,5,16.7725,352.2225,2019-01-03,16:47,Credit card,335.45,4.761904762,16.7725,9.1
667-23-5919,A,Yangon,Member,Female,Fashion accessories,96.7,5,24.175,507.675,2019-01-14,12:52,Ewallet,483.5,4.761904762,24.175,7.0
843-01-4703,B,Mandalay,Member,Female,Home and lifestyle,35.38,9,15.921,334.341,2019-01-05,19:50,Credit card,318.42,4.761904762,15.921,9.6
743-88-1662,C,Naypyitaw,Normal,Male,Sports and travel,95.49,7,33.4215,701.8515,2019-02-22,18:17,Ewallet,668.43,4.761904762,33.4215,8.7
595-86-2894,C,Naypyitaw,Member,Male,Fashion accessories,96.98,4,19.396,407.316,2019-02-06,17:20,Ewallet,387.92,4.761904762,19.396,9.4
182-69-8360,B,Mandalay,Normal,Female,Electronic accessories,23.65,4,4.73,99.33,2019-01-30,13:32,Credit card,94.6,4.761904762,4.73,4.0
289-15-7034,A,Yangon,Member,Male,Sports and travel,82.33,4,16.466,345.786,2019-01-11,10:37,Credit card,329.32,4.761904762,16.466,7.5
462-78-5240,C,Naypyitaw,Normal,Female,Electronic accessories,26.61,2,2.661,55.881,2019-03-19,14:35,Cash,53.22,4.761904762,2.661,4.2
868-52-7573,B,Mandalay,Normal,Female,Food and beverages,99.69,5,24.9225,523.3725,2019-01-14,12:09,Cash,498.45,4.761904762,24.9225,9.9
153-58-4872,C,Naypyitaw,Member,Female,Food and beverages,74.89,4,14.978,314.538,2019-03-01,15:32,Ewallet,299.56,4.761904762,14.978,4.2
662-72-2873,A,Yangon,Normal,Female,Food and beverages,40.94,5,10.235,214.935,2019-01-06,13:58,Ewallet,204.7,4.761904762,10.235,9.9
525-88-7307,B,Mandalay,Member,Male,Sports and travel,75.82,1,3.791,79.611,2019-01-31,13:19,Cash,75.82,4.761904762,3.791,5.8
689-16-9784,C,Naypyitaw,Normal,Male,Food and beverages,46.77,6,14.031,294.651,2019-03-11,13:37,Cash,280.62,4.761904762,14.031,6.0
725-56-0833,A,Yangon,Normal,Female,Health and beauty,32.32,10,16.16,339.36,2019-02-20,16:49,Credit card,323.2,4.761904762,16.16,10.0
394-41-0748,C,Naypyitaw,Member,Female,Fashion accessories,54.07,9,24.3315,510.9615,2019-01-27,14:55,Ewallet,486.63,4.761904762,24.3315,9.5
596-42-3999,B,Mandalay,Normal,Male,Food and beverages,18.22,7,6.377,133.917,2019-03-10,14:04,Credit card,127.54,4.761904762,6.377,6.6
541-89-9860,C,Naypyitaw,Member,Female,Fashion accessories,80.48,3,12.072,253.512,2019-02-15,12:31,Cash,241.44,4.761904762,12.072,8.1
173-82-9529,B,Mandalay,Normal,Female,Fashion accessories,37.95,10,18.975,398.475,2019-01-26,14:51,Cash,379.5,4.761904762,18.975,9.7
563-36-9814,A,Yangon,Member,Male,Electronic accessories,76.82,1,3.841,80.661,2019-02-13,18:27,Ewallet,76.82,4.761904762,3.841,7.2
308-47-4913,A,Yangon,Member,Female,Sports and travel,52.26,10,26.13,548.73,2019-03-09,12:45,Credit card,522.6,4.761904762,26.13,6.2
885-17-6250,A,Yangon,Normal,Female,Health and beauty,79.74,1,3.987,83.727,2019-03-06,10:36,Ewallet,79.74,4.761904762,3.987,7.3
726-27-2396,A,Yangon,Normal,Female,Health and beauty,77.5,5,19.375,406.875,2019-01-24,20:36,Ewallet,387.5,4.761904762,19.375,4.3
316-01-3952,A,Yangon,Normal,Female,Food and beverages,54.27,5,13.5675,284.9175,2019-03-13,14:16,Ewallet,271.35,4.761904762,13.5675,4.6
760-54-1821,B,Mandalay,Normal,Male,Home and lifestyle,13.59,9,6.1155,128.4255,2019-03-15,10:26,Cash,122.31,4.761904762,6.1155,5.8
793-10-3222,B,Mandalay,Member,Female,Health and beauty,41.06,6,12.318,258.678,2019-03-05,13:30,Credit card,246.36,4.761904762,12.318,8.3
346-12-3257,B,Mandalay,Member,Male,Electronic accessories,19.24,9,8.658,181.818,2019-03-04,16:28,Cash,173.16,4.761904762,8.658,8.0
110-05-6330,C,Naypyitaw,Normal,Female,Food and beverages,39.43,6,11.829,248.409,2019-03-25,20:18,Credit card,236.58,4.761904762,11.829,9.4
651-61-0874,C,Naypyitaw,Normal,Male,Home and lifestyle,46.22,4,9.244,194.124,2019-03-12,20:04,Credit card,184.88,4.761904762,9.244,6.2
236-86-3015,C,Naypyitaw,Member,Male,Home and lifestyle,13.98,1,0.699,14.679,2019-02-04,13:38,Ewallet,13.98,4.761904762,0.699,9.8
831-64-0259,B,Mandalay,Normal,Female,Fashion accessories,39.75,5,9.9375,208.6875,2019-02-22,10:43,Ewallet,198.75,4.761904762,9.9375,9.6
587-03-7455,C,Naypyitaw,Member,Female,Fashion accessories,97.79,7,34.2265,718.7565,2019-02-16,17:30,Ewallet,684.53,4.761904762,34.2265,4.9
882-40-4577,A,Yangon,Member,Male,Sports and travel,67.26,4,13.452,282.492,2019-01-19,15:28,Credit card,269.04,4.761904762,13.452,8.0
732-67-5346,A,Yangon,Normal,Male,Food and beverages,13.79,5,3.4475,72.3975,2019-01-11,19:07,Credit card,68.95,4.761904762,3.4475,7.8
725-32-9708,B,Mandalay,Member,Female,Fashion accessories,68.71,4,13.742,288.582,2019-01-04,19:01,Cash,274.84,4.761904762,13.742,4.1
256-08-8343,A,Yangon,Normal,Female,Home and lifestyle,56.53,4,11.306,237.426,2019-03-04,19:48,Ewallet,226.12,4.761904762,11.306,5.5
372-26-1506,C,Naypyitaw,Normal,Female,Fashion accessories,23.82,5,5.955,125.055,2019-01-28,19:24,Ewallet,119.1,4.761904762,5.955,5.4
244-08-0162,B,Mandalay,Normal,Female,Health and beauty,34.21,10,17.105,359.205,2019-01-02,13:00,Cash,342.1,4.761904762,17.105,5.1
569-71-4390,B,Mandalay,Normal,Male,Sports and travel,21.87,2,2.187,45.927,2019-01-25,14:29,Ewallet,43.74,4.761904762,2.187,6.9
132-23-6451,A,Yangon,Member,Male,Health and beauty,20.97,5,5.2425,110.0925,2019-01-04,13:21,Cash,104.85,4.761904762,5.2425,7.8
696-90-2548,A,Yangon,Normal,Male,Sports and travel,25.84,3,3.876,81.396,2019-03-10,18:55,Ewallet,77.52,4.761904762,3.876,6.6
472-15-9636,A,Yangon,Normal,Male,Home and lifestyle,50.93,8,20.372,427.812,2019-03-22,19:36,Ewallet,407.44,4.761904762,20.372,9.2
268-03-6164,B,Mandalay,Normal,Male,Health and beauty,96.11,1,4.8055,100.9155,2019-01-25,16:28,Ewallet,96.11,4.761904762,4.8055,7.8
750-57-9686,C,Naypyitaw,Normal,Female,Home and lifestyle,45.38,4,9.076,190.596,2019-01-08,13:48,Credit card,181.52,4.761904762,9.076,8.7
186-09-3669,C,Naypyitaw,Member,Female,Health and beauty,81.51,1,4.0755,85.5855,2019-01-22,10:57,Ewallet,81.51,4.761904762,4.0755,9.2
848-07-1692,B,Mandalay,Normal,Female,Health and beauty,57.22,2,5.722,120.162,2019-01-12,17:13,Ewallet,114.44,4.761904762,5.722,8.3
745-71-3520,A,Yangon,Member,Female,Electronic accessories,25.22,7,8.827,185.367,2019-02-04,10:23,Cash,176.54,4.761904762,8.827,8.2
266-76-6436,C,Naypyitaw,Member,Female,Food and beverages,38.6,3,5.79,121.59,2019-03-28,13:57,Ewallet,115.8,4.761904762,5.79,7.5
740-22-2500,C,Naypyitaw,Normal,Female,Electronic accessories,84.05,3,12.6075,264.7575,2019-01-23,13:29,Cash,252.15,4.761904762,12.6075,9.8
271-88-8734,C,Naypyitaw,Member,Female,Fashion accessories,97.21,10,48.605,1020.705,2019-02-08,13:00,Credit card,972.1,4.761904762,48.605,8.7
301-81-8610,B,Mandalay,Member,Male,Fashion accessories,25.42,8,10.168,213.528,2019-03-19,19:42,Credit card,203.36,4.761904762,10.168,6.7
489-64-4354,C,Naypyitaw,Normal,Male,Fashion accessories,16.28,1,0.814,17.094,2019-03-09,15:36,Cash,16.28,4.761904762,0.814,5.0
198-84-7132,B,Mandalay,Member,Male,Fashion accessories,40.61,9,18.2745,383.7645,2019-01-02,13:40,Cash,365.49,4.761904762,18.2745,7.0
269-10-8440,A,Yangon,Member,Male,Health and beauty,53.17,7,18.6095,390.7995,2019-01-21,18:01,Cash,372.19,4.761904762,18.6095,8.9
650-98-6268,B,Mandalay,Member,Female,Food and beverages,20.87,3,3.1305,65.7405,2019-03-20,13:53,Credit card,62.61,4.761904762,3.1305,8.0
741-73-3559,B,Mandalay,Normal,Male,Sports and travel,67.27,5,16.8175,353.1675,2019-02-27,17:27,Cash,336.35,4.761904762,16.8175,6.9
325-77-6186,A,Yangon,Member,Female,Home and lifestyle,90.65,10,45.325,951.825,2019-03-08,10:53,Ewallet,906.5,4.761904762,45.325,7.3
286-75-7818,B,Mandalay,Normal,Male,Fashion accessories,69.08,2,6.908,145.068,2019-01-31,19:48,Credit card,138.16,4.761904762,6.908,6.9
574-57-9721,C,Naypyitaw,Normal,Male,Food and beverages,43.27,2,4.327,90.867,2019-03-08,16:53,Ewallet,86.54,4.761904762,4.327,5.7
459-50-7686,A,Yangon,Normal,Female,Electronic accessories,23.46,6,7.038,147.798,2019-01-13,19:14,Ewallet,140.76,4.761904762,7.038,6.4
616-87-0016,B,Mandalay,Normal,Male,Fashion accessories,95.54,7,33.439,702.219,2019-03-09,14:36,Credit card,668.78,4.761904762,33.439,9.6
837-55-7229,B,Mandalay,Normal,Female,Fashion accessories,47.44,1,2.372,49.812,2019-02-22,18:19,Credit card,47.44,4.761904762,2.372,6.8
751-69-0068,C,Naypyitaw,Normal,Male,Sports and travel,99.24,9,44.658,937.818,2019-03-19,19:09,Ewallet,893.16,4.761904762,44.658,9.0
257-73-1380,C,Naypyitaw,Member,Male,Sports and travel,82.93,4,16.586,348.306,2019-01-20,16:51,Ewallet,331.72,4.761904762,16.586,9.6
345-08-4992,A,Yangon,Normal,Male,Home and lifestyle,33.99,6,10.197,214.137,2019-03-08,15:37,Credit card,203.94,4.761904762,10.197,7.7
549-96-4200,C,Naypyitaw,Member,Male,Food and beverages,17.04,4,3.408,71.568,2019-03-08,20:15,Ewallet,68.16,4.761904762,3.408,7.0
810-60-6344,C,Naypyitaw,Normal,Female,Electronic accessories,40.86,8,16.344,343.224,2019-02-07,14:38,Credit card,326.88,4.761904762,16.344,6.5
450-28-2866,C,Naypyitaw,Member,Male,Food and beverages,17.44,5,4.36,91.56,2019-01-15,19:25,Cash,87.2,4.761904762,4.36,8.1
394-30-3170,B,Mandalay,Member,Female,Sports and travel,88.43,8,35.372,742.812,2019-03-22,19:35,Credit card,707.44,4.761904762,35.372,4.3
138-17-5109,A,Yangon,Member,Female,Home and lifestyle,89.21,9,40.1445,843.0345,2019-01-15,15:42,Credit card,802.89,4.761904762,40.1445,6.5
192-98-7397,C,Naypyitaw,Normal,Male,Fashion accessories,12.78,1,0.639,13.419,2019-01-08,14:11,Ewallet,12.78,4.761904762,0.639,9.5
301-11-9629,A,Yangon,Normal,Female,Sports and travel,19.1,7,6.685,140.385,2019-01-15,10:43,Cash,133.7,4.761904762,6.685,9.7
390-80-5128,B,Mandalay,Member,Female,Health and beauty,19.15,1,0.9575,20.1075,2019-01-28,17:58,Credit card,19.15,4.761904762,0.9575,9.5
235-46-8343,C,Naypyitaw,Member,Male,Food and beverages,27.66,10,13.83,290.43,2019-02-14,11:26,Credit card,276.6,4.761904762,13.83,8.9
453-12-7053,C,Naypyitaw,Normal,Male,Fashion accessories,45.74,3,6.861,144.081,2019-03-10,17:38,Credit card,137.22,4.761904762,6.861,6.5
296-11-7041,B,Mandalay,Member,Female,Health and beauty,27.07,1,1.3535,28.4235,2019-01-12,20:07,Credit card,27.07,4.761904762,1.3535,5.3
449-27-2918,B,Mandalay,Member,Female,Sports and travel,39.12,1,1.956,41.076,2019-03-26,11:02,Credit card,39.12,4.761904762,1.956,9.6
891-01-7034,B,Mandalay,Normal,Female,Electronic accessories,74.71,6,22.413,470.673,2019-01-01,19:07,Cash,448.26,4.761904762,22.413,6.7
744-09-5786,B,Mandalay,Normal,Male,Electronic accessories,22.01,6,6.603,138.663,2019-01-02,18:50,Cash,132.06,4.761904762,6.603,7.6
727-17-0390,A,Yangon,Normal,Female,Food and beverages,63.61,5,15.9025,333.9525,2019-03-16,12:43,Ewallet,318.05,4.761904762,15.9025,4.8
568-88-3448,A,Yangon,Normal,Male,Health and beauty,25.0,1,1.25,26.25,2019-03-03,15:09,Ewallet,25.0,4.761904762,1.25,5.5
187-83-5490,A,Yangon,Member,Male,Electronic accessories,20.77,4,4.154,87.234,2019-01-31,13:47,Cash,83.08,4.761904762,4.154,4.7
767-54-1907,B,Mandalay,Member,Female,Fashion accessories,29.56,5,7.39,155.19,2019-02-13,16:59,Cash,147.8,4.761904762,7.39,6.9
710-46-4433,B,Mandalay,Member,Female,Food and beverages,77.4,9,34.83,731.43,2019-02-15,14:15,Credit card,696.6,4.761904762,34.83,4.5
533-33-5337,B,Mandalay,Normal,Male,Electronic accessories,79.39,10,39.695,833.595,2019-02-07,20:24,Cash,793.9,4.761904762,39.695,6.2
325-90-8763,C,Naypyitaw,Member,Female,Electronic accessories,46.57,10,23.285,488.985,2019-01-27,13:58,Cash,465.7,4.761904762,23.285,7.6
729-46-7422,C,Naypyitaw,Normal,Male,Food and beverages,35.89,1,1.7945,37.6845,2019-02-23,16:52,Credit card,35.89,4.761904762,1.7945,7.9
639-76-1242,C,Naypyitaw,Normal,Male,Food and beverages,40.52,5,10.13,212.73,2019-02-03,15:19,Cash,202.6,4.761904762,10.13,4.5
234-03-4040,B,Mandalay,Member,Female,Food and beverages,73.05,10,36.525,767.025,2019-03-03,12:25,Credit card,730.5,4.761904762,36.525,8.7
326-71-2155,C,Naypyitaw,Normal,Female,Sports and travel,73.95,4,14.79,310.59,2019-02-03,10:02,Cash,295.8,4.761904762,14.79,6.1
320-32-8842,C,Naypyitaw,Member,Female,Food and beverages,22.62,1,1.131,23.751,2019-03-17,18:58,Cash,22.62,4.761904762,1.131,6.4
470-32-9057,A,Yangon,Member,Male,Food and beverages,51.34,5,12.835,269.535,2019-03-28,15:31,Credit card,256.7,4.761904762,12.835,9.1
878-30-2331,C,Naypyitaw,Member,Female,Sports and travel,54.55,10,27.275,572.775,2019-03-02,11:22,Credit card,545.5,4.761904762,27.275,7.1
440-59-5691,C,Naypyitaw,Member,Female,Health and beauty,37.15,7,13.0025,273.0525,2019-02-08,13:12,Credit card,260.05,4.761904762,13.0025,7.7
554-53-3790,B,Mandalay,Normal,Male,Sports and travel,37.02,6,11.106,233.226,2019-03-22,18:33,Cash,222.12,4.761904762,11.106,4.5
746-19-0921,C,Naypyitaw,Normal,Male,Food and beverages,21.58,1,1.079,22.659,2019-02-09,10:02,Ewallet,21.58,4.761904762,1.079,7.2
233-34-0817,C,Naypyitaw,Member,Female,Electronic accessories,98.84,1,4.942,103.782,2019-02-15,11:21,Cash,98.84,4.761904762,4.942,8.4
767-05-1286,C,Naypyitaw,Member,Female,Home and lifestyle,83.77,6,25.131,527.751,2019-01-23,12:10,Ewallet,502.62,4.761904762,25.131,5.4
340-21-9136,A,Yangon,Member,Female,Sports and travel,40.05,4,8.01,168.21,2019-01-25,11:40,Cash,160.2,4.761904762,8.01,9.7
405-31-3305,A,Yangon,Member,Male,Fashion accessories,43.13,10,21.565,452.865,2019-02-02,18:31,Credit card,431.3,4.761904762,21.565,5.5
731-59-7531,B,Mandalay,Member,Male,Health and beauty,72.57,8,29.028,609.588,2019-03-30,17:58,Cash,580.56,4.761904762,29.028,4.6
676-39-6028,A,Yangon,Member,Female,Electronic accessories,64.44,5,16.11,338.31,2019-03-30,17:04,Cash,322.2,4.761904762,16.11,6.6
502-05-1910,A,Yangon,Normal,Male,Health and beauty,65.18,3,9.777,205.317,2019-02-25,20:35,Credit card,195.54,4.761904762,9.777,6.3
485-30-8700,A,Yangon,Normal,Female,Sports and travel,33.26,5,8.315,174.615,2019-03-18,16:10,Credit card,166.3,4.761904762,8.315,4.2
598-47-9715,C,Naypyitaw,Normal,Male,Electronic accessories,84.07,4,16.814,353.094,2019-03-07,16:54,Ewallet,336.28,4.761904762,16.814,4.4
701-69-8742,B,Mandalay,Normal,Male,Sports and travel,34.37,10,17.185,360.885,2019-03-16,10:11,Ewallet,343.7,4.761904762,17.185,6.7
575-67-1508,A,Yangon,Normal,Male,Electronic accessories,38.6,1,1.93,40.53,2019-01-29,11:26,Ewallet,38.6,4.761904762,1.93,6.7
541-08-3113,C,Naypyitaw,Normal,Male,Food and beverages,65.97,8,26.388,554.148,2019-02-02,20:29,Cash,527.76,4.761904762,26.388,8.4
246-11-3901,C,Naypyitaw,Normal,Female,Electronic accessories,32.8,10,16.4,344.4,2019-02-15,12:12,Cash,328.0,4.761904762,16.4,6.2
674-15-9296,A,Yangon,Normal,Male,Sports and travel,37.14,5,9.285,194.985,2019-01-08,13:05,Ewallet,185.7,4.761904762,9.285,5.0
305-18-3552,B,Mandalay,Member,Male,Home and lifestyle,60.38,10,30.19,633.99,2019-02-12,16:19,Cash,603.8,4.761904762,30.19,6.0
493-65-6248,C,Naypyitaw,Member,Female,Sports and travel,36.98,10,18.49,388.29,2019-01-01,19:48,Credit card,369.8,4.761904762,18.49,7.0
438-01-4015,B,Mandalay,Member,Female,Sports and travel,49.49,4,9.898,207.858,2019-03-21,15:25,Ewallet,197.96,4.761904762,9.898,6.6
709-58-4068,B,Mandalay,Normal,Female,Fashion accessories,41.09,10,20.545,431.445,2019-02-28,14:42,Cash,410.9,4.761904762,20.545,7.3
795-49-7276,A,Yangon,Normal,Male,Fashion accessories,37.15,4,7.43,156.03,2019-03-23,18:59,Ewallet,148.6,4.761904762,7.43,8.3
556-72-8512,C,Naypyitaw,Normal,Male,Home and lifestyle,22.96,1,1.148,24.108,2019-01-30,20:47,Cash,22.96,4.761904762,1.148,4.3
627-95-3243,B,Mandalay,Member,Female,Home and lifestyle,77.68,9,34.956,734.076,2019-02-04,13:21,Ewallet,699.12,4.761904762,34.956,9.8
686-41-0932,B,Mandalay,Normal,Female,Fashion accessories,34.7,2,3.47,72.87,2019-03-13,19:48,Ewallet,69.4,4.761904762,3.47,8.2
510-09-5628,A,Yangon,Member,Female,Fashion accessories,19.66,10,9.83,206.43,2019-03-15,18:20,Credit card,196.6,4.761904762,9.83,7.2
608-04-3797,B,Mandalay,Member,Female,Health and beauty,25.32,8,10.128,212.688,2019-03-05,20:24,Ewallet,202.56,4.761904762,10.128,8.7
148-82-2527,C,Naypyitaw,Member,Female,Home and lifestyle,12.12,10,6.06,127.26,2019-03-05,13:44,Credit card,121.2,4.761904762,6.06,8.4
437-53-3084,B,Mandalay,Normal,Male,Fashion accessories,99.89,2,9.989,209.769,2019-02-26,11:48,Ewallet,199.78,4.761904762,9.989,7.1
632-32-4574,B,Mandalay,Normal,Male,Sports and travel,75.92,8,30.368,637.728,2019-03-20,14:14,Cash,607.36,4.761904762,30.368,5.5
556-97-7101,C,Naypyitaw,Normal,Female,Electronic accessories,63.22,2,6.322,132.762,2019-01-01,15:51,Cash,126.44,4.761904762,6.322,8.5
862-59-8517,C,Naypyitaw,Normal,Female,Food and beverages,90.24,6,27.072,568.512,2019-01-27,11:17,Cash,541.44,4.761904762,27.072,6.2
401-18-8016,B,Mandalay,Member,Female,Sports and travel,98.13,1,4.9065,103.0365,2019-01-21,17:36,Cash,98.13,4.761904762,4.9065,8.9
420-18-8989,A,Yangon,Member,Female,Sports and travel,51.52,8,20.608,432.768,2019-02-02,15:47,Cash,412.16,4.761904762,20.608,9.6
